the_geom,cartodb_id,county,economic_region,wia_region
0106000020E61000000100000001030000000100000021000000C2137AFD49B554C005FBAF73D3CE3F40435376FA41B454C0B1F677B647CF3F406D7022FAB5B254C0E1270EA0DFD33F40948444DAC6B254C0136058FE7CD73F40F2B22616F8B154C065BFEE74E7D93F405308E41247B054C0124E0B5EF4D93F4041D5E8D500B054C0F3C5DE8B2FDE3F400744882B67AC54C0D1C8E7154FE53F40DEC9A7C7B6AB54C0A64DD53DB2E93F40AAF23D2311AA54C0610FED6305EB3F40ADBEBA2A50AC54C022533E0455F33F40C7D5C8AEB4AE54C06E179AEB340040405F419AB168B154C0B5C2F4BD860240407B4FE5B4A7B354C00B45BA9F53064040D02B9E7AA4B854C0D70DDB16650A40408942CBBA7FBA54C0227024D0600F40404704E3E0D2BC54C02176A6D079114040EE93A30051BD54C0C6353E93FD0F4040A986FD9E58BC54C0AFCC5B751D0E40401B800D8810CD54C023473A0323E73F4004A2276552CD54C08D76DCF0BBE13F401D71C806D2CC54C068E04735ECDF3F4039ECBE6378CB54C0DF1115AA9BDF3F40035DFB027ACB54C0F6065F984CD93F4045BC75FEEDC954C04979AD84EED23F408E78B29B19C954C0E65C8AABCAD23F40897E6DFDF4C754C0B06CE690D4CE3F404E7ADFF8DAC554C03BC093162ECF3F40B1A888D349C454C0B859BC5818CA3F408C2E6F0ED7BF54C07A6649809AC63F405C72DC291DBE54C0361D01DC2CCA3F40FEEDB25F77B754C07A8D5DA27AC73F40C2137AFD49B554C005FBAF73D3CE3F40,134,Telfair,9,16
0106000020E6100000010000000103000000010000001700000030D7A205681C55C0F33977BB5E9E3F409FE40E9BC81255C043572250FD9F3F401072DEFFC71255C0354580D3BBAC3F404D4C1762F51355C0D6A9F23D23AD3F40369204E10A1455C0826DC493DDB03F40A54DD53DB21255C012D731AEB8B03F403BA759A0DD1255C0DBC1887D02C03F40D600A5A1461255C008FCE1E7BFBF3F4092E7FA3E1C1255C0CF11F92EA5CA3F4049BC3C9D2B1055C0E3D9E55B1FCA3F404CE3175E491055C0E041B3EBDED23F408657923CD71155C0043C69E1B2DA3F40421F2C63431555C0AFC6D97404E03F40552AA8A8FA1B55C04E029B73F0F43F40A7CD380D511C55C02805DD5ED2EC3F40EBA7FFACF91C55C07370E998F3EC3F405187156EF91C55C050DA1B7C61EA3F40C5E061DA372655C02381069B3AEB3F40B265F9BA0C2655C02EFCE07CEAC43F40685E0EBBEF2355C0C9552C7E53C43F4023DC6454192255C008556AF640AB3F40B96FB54E5C2255C0ACA580B4FF9D3F4030D7A205681C55C0F33977BB5E9E3F40,135,Terrell,10,17
0106000020E6100000010000000103000000010000001D000000F20703CFBDE954C085B1852007553F40791F477364E154C0B8533A58FF533F408192020B60DD54C0ED9579ABAE533F4047DC63E943DD54C0FB2477D844563F40573CF54883DC54C0C153C8957A563F40982B836A83DC54C0A20227DBC0593F407ADE8D0585DB54C05858703FE0593F408C4D2B8540DA54C089E42B8194603F40359BC76130D954C0325871AAB5603F40D009A1832ED954C0DA89929048633F40826C59BE2ED854C01AC1C6F5EF623F40B3B6291E17D854C040B7973446673F40A69201A08AD754C0BA25396057673F40334A97FE25D754C06549809A5A763F400164E8D841D554C0CF0CE2033B763F40F3E2C4573BD554C05A09DD25717A3F406ADC9BDF30D854C039B35DA10F7E3F40A6E67283A1DA54C0FDF49F353F8E3F40D2C6116BF1DD54C002D9EBDD1F8F3F4017838769DFDD54C04F7974232C923F4075C8CD7003E054C0CC1DFD2FD7923F40DBA4A2B1F6DF54C0FC19DEACC1973F408F6E844545E954C0725303CDE7983F40FB928D075BE954C0EA6514CB2D913F40984C158C4AE954C072BD6DA6427C3F40DD0BCC0A45EA54C0D349B6BA9C7A3F405EF3AACE6AEA54C065C746205E6F3F40C651B9895AE954C0E8FC14C7816F3F40F20703CFBDE954C085B1852007553F40,137,Tift,11,18
0106000020E6100000010000000103000000010000001800000042226DE34F8E54C0B8CA13083BE93F402DC901BB9A8B54C037548CF33717404027D87F9D9B8C54C090A4A487A11940400A302C7FBE8E54C063F030ED9B274040406A1327F79154C02F9FAC18AE244040E08096AE609654C0F9A3A833F7244040D09B8A54189754C09C1A683EE7284040C40AB77C249A54C045D95BCAF92C4040E0D6DD3CD59B54C0705F07CE192340407F2F8507CD9E54C01EBB0B9414F83F408099EFE0279D54C0EB4B361E6CF53F401878EE3D5C9B54C08077F2E9B1F53F40F56393FC889954C00CAEB9A3FFF13F400AA359D93E9954C0D576137CD3F43F40C6A70018CF9854C013B69F8CF1F13F4083A62556469854C0EA95B20C71F43F405B7D7555A09754C09F1EDB32E0F03F401D226E4E259454C0C25087156EED3F40F146E6913F9454C071ADF6B017F23F4038DC476E4D9354C085798F334DF03F406CEA3C2AFE9154C0BA10AB3FC2F03F4071C971A7749054C05C7171546EEE3F4070B4E386DF8F54C04567994528EA3F4042226DE34F8E54C0B8CA13083BE93F40,138,Toombs,9,16
0106000020E61000000100000001030000000100000012000000BDC3EDD0B0F154C05C18E945ED6441403E97A949F0EE54C0AC394030476541409CA73AE466ED54C0981936CAFA634140AB5FE97C78EB54C013D4F02DAC654140C87DAB75E2E954C0873254C55468414001A4367172EA54C05B069CA5646F4140BEDA519CA3E654C024624A24D173414001284696CCE554C04704E3E0D2774140B4AF3C484FE354C0124BCADDE77841403FAA61BF27E354C00DFD135CAC7E414080F44D9A06FC54C027F56569A77E41402E5915E126FC54C0BDFC4E93197B414073BED87BF1FA54C0F1D6F9B7CB784140E2067C7E18FA54C0EF39B01C217541404D68925852F754C01B62BCE655734140F78E1A1362F654C05C0531D0B5714140F2ECF2AD0FF454C038ED293927724140BDC3EDD0B0F154C05C18E945ED644140,139,Towns,2,2
0106000020E61000000100000001030000000100000015000000EA944737C2A954C0D3A3A99ECC25404059B9179815A954C054742497FF264040C40AB77C249A54C045D95BCAF92C404011ACAA97DF9854C076172829B032404076A911FA999854C00D349F73B7374040213B6F63B39F54C0EF517FBDC23E40404AEB6F09C0A254C0995DF75624404040F99D2633DEA754C0CB086F0F4240404064B0E2546BA954C06F47382D784140400D8E9257E7A954C04966F50EB7414040E5797077D6A854C0334E4354E13D40407B8505F703AA54C00D6FD6E07D3B404097E13FDD40AC54C0EC66463F1A3A4040749A05DA1DAC54C0ED08A7052F38404092B1DAFCBFAD54C00EDC813AE52D4040E978CC4065AF54C0A5F9635A9B2A404022AB5B3D27AE54C04FEB36A8FD2640404D83A27900AC54C02524D236FE244040ECBE6378ECAA54C0BE6BD097DE2440406AFB57569AAA54C07C43E1B375264040EA944737C2A954C0D3A3A99ECC254040,140,Treutlen,9,16
0106000020E61000000100000001030000000100000011000000C51858C7F14E55C0635FB2F1608F40408C6665FB904B55C00684D6C3976F40403E7B2E53933655C067B62BF4C16E40409C6516A1D83655C0992B836A8397404067D65240DA3655C05551BCCADA984040D8243FE2573755C060AE450BD0984040295C8FC2F53655C09DF2E846589C40408386FE092E3B55C0C1E5B166649C404026512FF8344555C06BF0BE2A179640405AF2785A7E4555C0F032C34659974040DE736039424655C05DC0CB0C1B974040A708707A174655C023F8DF4A76984040D137691A144755C0F4E159828C9840405F61C1FD804755C0BA826DC4939740406325E659494755C09207228B34954040C2482F6AF74E55C0249A40118B904040C51858C7F14E55C0635FB2F1608F4040,141,Troup,4,8
0106000020E61000000100000001030000000100000017000000DBA4A2B1F6DF54C0FC19DEACC1973F403D27BD6F7CDF54C0B0B5F7A92A983F40F3C5DE8B2FDF54C0FF722D5A80B23F405C397B67B4DD54C01BD9959691B23F404FE8F527F1DC54C01F7F69519FB83F4048C153C895DD54C02EE23B31EBBD3F40580053060EDD54C083B7072120C33F40AA9D616A4BDE54C05648F949B5CF3F4033C170AE61DE54C0E4BD6A65C2D73F403BA759A0DDE654C0E19524CFF5D93F40887B2C7DE8E654C002098A1F63CE3F400182397AFCF254C02D90A0F831CE3F40E1B54B1B0EF354C02506819543CB3F40402FDCB930F354C09DEC66463FC23F40FC54151A88F254C04948A46DFCC13F4048FB1F60ADF254C0AE9AE7887C9F3F40C70BE9F010ED54C0DF2EFB75A79F3F401A16A3AEB5EC54C045D7851F9C9B3F40BF81C98D22EB54C006F357C85C993F406F29E78BBDEA54C0B415FBCBEE913F40FB928D075BE954C0EA6514CB2D913F408F6E844545E954C0725303CDE7983F40DBA4A2B1F6DF54C0FC19DEACC1973F40,142,Turner,11,18
0106000020E6100000010000000103000000010000001200000046088F368EDF54C0F56915FDA1394040DD1CAED51EDA54C0CDCEA2772A3E4040C2C2499A3FDA54C00DAA0D4E443F4040B323D5777ECE54C0DAC70A7E1B4A4040630CACE3F8D954C0FD6A0E10CC7140403D64CA87A0E054C0D8497D59DA6B4040C0CDE2C5C2DE54C0B7D4415E0F684040D5CDC5DFF6E554C01BBE8575E35B40406DE2E47E87E654C086FF7403055640406F1283C0CAE554C0BB9D7DE5415440407E18213CDAE354C0AB22DC64545340400E48C2BE9DE254C0BF9D44847F4F40408539419B1CE254C0446FF1F09E4B4040AC8C463EAFE254C05CCB64389E474040CE6DC2BD32E254C062BEBC00FB4240401E8D43FD2EE154C0AB048BC3993F4040E76A2BF697DF54C0D044D8F0F43C404046088F368EDF54C0F56915FDA1394040,143,Twiggs,6,11
0106000020E61000000100000001030000000100000021000000BB9D7DE541F654C044FB58C16F5B4140B83A00E2AEF454C03E079623645E414066A3737E8AF454C0E860FD9FC362414047205ED72FF354C01920D1048A644140BDC3EDD0B0F154C05C18E945ED644140F2ECF2AD0FF454C038ED293927724140F78E1A1362F654C05C0531D0B57141404D68925852F754C01B62BCE655734140E2067C7E18FA54C0EF39B01C2175414073BED87BF1FA54C0F1D6F9B7CB7841402E5915E126FC54C0BDFC4E93197B414080F44D9A06FC54C027F56569A77E41400DDE57E542FF54C0A4C519C39C7E4140C8B260E28F0755C0E816BA12817E4140BE874B8E3B0B55C02AFD84B35B794140F7C8E6AA790B55C020D3DA34B6774140D478E926310855C0590D897B2C7341404F948444DA0655C02DD1596611704140A16AF46A800955C078D503E621694140B2D6506A2F0955C0F6251B0FB66641400B5C1E6B460855C096404AECDA6441408E959867250655C038639813B46541404603780B240655C0ADC266800B5C41408E01D9EBDD0955C043ACFE08C352414026016A6AD90855C00ABABDA431524140BE45274BAD0755C08BE07F2BD9534140EC32FCA71B0455C01092054CE052414062F71DC3630255C01494A2957B51414051A39064560155C02ACAA5F10B55414037A1100187FF54C0D21A834E08574140D482177D05FD54C07AFEB4519D5C41403596B036C6FA54C09563B2B8FF5C4140BB9D7DE541F654C044FB58C16F5B4140,144,Union,2,2
0106000020E6100000010000000103000000010000001E000000C974E8F4BC1155C04FADBEBA2A5E4040D36531B1F90F55C079AEEFC3415C4040E9D495CFF20E55C0F6F065A2085D4040E4326E6AA00C55C0F22213F06B584040A5315A47550955C0DBDAC2F352654040EB17EC866D0855C0848252B4726540403D4679E6E50755C0056C0723F66B4040D8D825AAB70755C00377A04E79764040459DB987840755C0D597A59D9A7D40405A0D897B2C1155C05393E00D697E4040EA060ABC931255C0E529ABE97A7E404041B62C5F971255C01C5F7B66498040406803B001111455C0D0B4C4CA688040408FC6A17E171455C0651A4D2EC67E40407CD11E2FA41E55C05130630AD67E4040E1B6B6F0BC2155C097FDBAD39D7B4040A0C1A6CEA32155C06AA0F99CBB7540406614CB2DAD2055C0FDD8243FE2734040A54C6A68032055C0B4ACFBC742704040CF66D5E76A1E55C0926E4BE4826F4040394030478F1E55C0D4F02DAC1B6D4040B76114048F1C55C03C0B42791F69404072512D228A1B55C0ABB184B5316A40400A60CAC0011A55C02E8D5F78256940402FE1D05B3C1855C0304CA60A466340401C2785798F1655C057CC086F0F624040643733FAD11555C015E0BBCD1B6340409372F7393E1555C09C3061342B614040DBBFB2D2A41255C0D8EF8975AA604040C974E8F4BC1155C04FADBEBA2A5E4040,145,Upson,4,8
0106000020E6100000010000000103000000010000001900000059897956D24455C0A3E716BA124B41409B5775560B4455C0058BC3995F4B414048E17A14AE4355C0D15966118A4F41407616BD53014355C097033DD4B64F41408CD99255114355C08D60E3FA775B41402C0ABB287A4A55C0A0A52BD8465C4140E6B16664904955C0C5724BAB21614140C30C8D27824A55C0573F36C98F624140BA2D910BCE4C55C0B900344A97624140D120054F214D55C0541F48DE396C4140D4282499D55055C0DAFAE93F6B6C4140DD9A745B225155C03352EFA99C7E4140AE105663095755C0E94317D4B77E4140DC9F8B868C5755C03A3FC571E07B41406EFC89CA865A55C00B24287E8C754140C287122D795A55C0EFE53E390A74414094826E2F695B55C09B745B221772414025CD1FD3DA5C55C04985B18520674140BE11DDB3AE5C55C0DC8310902F5D4140809D9B36E35E55C0D34CF73AA959414025EB7074955F55C06EF4311F105441403B11C479386255C0367689EAAD4F414087FD9E58A76155C0CD1DFD2FD74A41408A8A389D644655C0E9F17B9BFE4A414059897956D24455C0A3E716BA124B4140,146,Walker,1,1
0106000020E610000001000000010300000001000000170000002446CF2D74FA54C0CFF8BEB854DF404016F88A6EBDF054C0CA880B40A3D2404059F78F85E8EE54C0C9E53FA4DFD2404042E90B21E7EC54C03E93FDF334D04040C7D6338463ED54C0E1CE85915ECE4040020CCB9F6FEB54C060A92EE065CC4040888384285FE654C0D28DB0A888D94040A54C6A6803E654C0CA6FD1C952D94040B8AE9811DEE054C0EDB776A224E8404061AA99B514E254C01EC6A4BF97E84040965D30B8E6E254C0A721AAF067EA404005DCF3FC69E454C0D74AE82E89EB4040503750E09DE554C06DA983BC1EF04040423D7D04FEE754C0437573F1B7F14040EF3B86C77EE854C070E998F38CF34040F777B6476FE954C0A25EF0694EF440402C7FBE2D58EB54C0AC55BB26A4F5404038BD8BF7E3EE54C0C98E8D40BCF24040D6E253008CF054C0577A6D3656F240401538D906EEF254C00971E5EC9DF54040AD6708C72CF354C0026553AEF0F64040014C1938A0FE54C04E4354E1CFE440402446CF2D74FA54C0CFF8BEB854DF4040,147,Walton,5,9
0106000020E61000000100000001030000000100000031000000FFB3E6C75F9A54C03E8EE6C8CA933E409F008A91258E54C0782634492C913E40882EA86F998D54C0F14410E7E1903E401DE56036018954C0C2C1DEC490C83E40ED0F94DBF68A54C0AD84EE9238CB3E4022DE3AFF769A54C0856055BDFCCA3E407041B62C5F9A54C02EA9DA6E82033F40062AE3DF678854C0001DE6CB0B043F405C035B25588D54C0B0928FDD05163F40FC1D8A027D8D54C077F2E9B12D2B3F401D3EE944828E54C0D5E6FF55472A3F404721C9ACDE9154C08EFAEB1516303F405621E527D59154C0498446B071393F40C8CC052E8F9354C08FDFDBF4673B3F40D3156C239E9854C07BF83251844C3F4060066344A29854C08631E9EFA55C3F40FF9254A6989954C0CEF3A78DEA5C3F40573F36C98F9954C02733DE567A613F40EE98BA2BBB9A54C01F5ED72FD8613F408CDAFD2AC09A54C0BE1589096A643F408126C286A79954C0CD177B2FBE643F40D7817346949954C08F67976F7D683F409B559FABAD9A54C0ED9FA70183683F40F8A75489B29A54C08A5759DB146B3F40B32094F7719E54C0BF046EDDCD6B3F40E46A64575A9E54C0565F5D15A8713F409ED2C1FA3F9F54C04FE1085229723F4083FA96395D9F54C056B5A4A31C783F403F1F65C405A654C0B91B446B45773F4018080264E8A754C0C369C18BBE763F40CDB1BCAB1EA854C0F8C3CF7F0F5E3F4046274BADF7A754C0603FC4060B473F403D0CAD4ECEA954C0E80C8CBCAC493F40BEDEFDF15EAC54C06B4B1DE4F5483F406DC83F3388AC54C0A90B7899613B3F408813984EEBAA54C0B67BB94F8E2E3F40F947DFA469A554C0EAB985AE44043F4014967840D9A354C04E7D2079E7003F40A5F622DA8EA154C07B629D2ADFF73E40C092AB58FC9E54C0BAD7497D59F63E40F1A1444B1E9F54C0C14EB16A10D23E40348639419B9B54C05320B3B3E8D13E40D95E0B7A6F9B54C09DBCC804FCBA3E40A087DA368C9A54C0E1934E2498BA3E40F90967B7969A54C04084B872F6B63E404014CC98829B54C0ED0BE8853BB73E40AAF1D24D629B54C059880E81239D3E403082C64CA29A54C000F73C7FDA9C3E40FFB3E6C75F9A54C03E8EE6C8CA933E40,148,Ware,11,18
0106000020E6100000010000000103000000010000001F000000C7444AB3799B54C08192020B60A44040707D586FD49854C07A39ECBE63A840402D246074799C54C0E23D079623AC4040AEF36F97FD9D54C0355D4F745DAC4040D41055F8339F54C074EE76BD34AB4040EE5D83BEF4A054C029965B5A0DAD4040BB287AE063A354C0FED30D1478AD4040D0D38041D2A254C01898158A74B1404055A0168387A354C068B27F9E06B64040EF1D3526C4A454C098C0ADBB79B840406F61DD7877A954C0C23060C955CE404046072461DFAB54C02F3196E997CC404034F279C553AD54C016DA39CD02CB4040B613252191AE54C0EEEE01BA2FC5404088F37002D3AF54C07C60C77F81C24040E60297C79AB154C0136058FE7CC14040F81C588E90B354C090DB2F9FACC24040AC8DB1135EB454C047718E3A3AC24040A86F99D365B554C0B7EF517FBDBE40403C17467A51B754C0FC53AA44D9BB404094331477BCB654C077103B53E8B8404058E1968FA4B454C07079AC1919B6404018FED30D14B454C03DF19C2D20B040403849F3C7B4B254C0A960545227AE404047AF06280DB354C03735D07CCEAB4040CADFBDA3C6B154C04D4EED0C53A7404082AE7D01BDB154C0D5928E7230A340407C2AA73D25B054C0A8143B1A87A040405036E50AEFA654C06A183E22A6A840403ACB2C42B1A354C03F8C101E6DAA4040C7444AB3799B54C08192020B60A44040,149,Warren,7,13
0106000020E6100000010000000103000000010000002C00000036CB65A373A154C0573D601E32694040959BA8A5B9A154C0E561A1D6346D40400A7E1B62BCA054C09CA4F9635A754040776682E15CA254C03EE94482A978404018E42EC214A354C0B5A50EF27A8240405070B1A206A454C0C102983270824040F44D9A0645A654C07FA4880CAB844040C460FE0A99A854C0782AE09EE78B4040CD203EB0E3A954C03A7AFCDEA68D4040FE43FAEDEBA954C0AF08FEB7928F4040EE409DF2E8AB54C05AB6D6170993404012859675FFAC54C07D586FD40A934040C24D469561AD54C0F5824F73F29440405BCEA5B8AAAE54C0F4160FEF39964040E48233F8FBAE54C0D8F0F44A599A4040A01A2FDD24B054C07A8A1C226E9E4040412B306475B254C0B03A72A4339E4040EE9579ABAEB454C020956247E39A4040FD6A0E10CCB654C003232F6B62994040B24AE9995EBA54C04359F8FA5A8F40402AAA7EA5F3BD54C0677FA0DCB68D40407E3B8908FFBF54C091D5AD9E938A4040812557B1F8C254C00858AB764D8A4040D03B1570CFC254C0B41D5377658740405281936DE0C354C047B071FDBB824040B4E89D0AB8C254C01DCBBBEA017F40408FE3874A23C354C0E4F38AA71E7D40409488F02F82C454C05A12A0A6967B40406765FB90B7C454C007B7B585E777404015E3FC4D28C354C0D26BB3B1127540402D5E2C0C91C254C0D7A02FBDFD6D404048FB1F60ADBE54C0639291B3B06B40407C6308008EBD54C08978EBFCDB654040338CBB41B4BD54C041102043C760404030293E3E21BD54C0278925E5EE5F404099F221A81AB354C04CDF6B088E674040EDF318E599B154C0E42CEC6987654040AF43352559B154C095E82CB308634040AA807B9E3FAD54C07C9BFEEC47644040DD9733DB15AC54C082C8224DBC654040CF13CFD902AB54C0AA605452276440405CCCCF0D4DA654C07E02284696664040F8A41309A6A354C0211ADD41EC68404036CB65A373A154C0573D601E32694040,150,Washington,7,13
0106000020E6100000010000000103000000010000003100000068B114C9578254C06C2A8BC22E5E3F400397C79A917954C0490ED8D5E4593F408DD31055F87254C089213999B85D3F4024B891B2457054C0A5B5696CAF593F4019FED30D146E54C010902FA182533F4035ACA92C0A6C54C0AB72A1F2AF5D3F40C2C073EFE16C54C0AA3FC23060613F40245E9ECE156C54C04A00FE2955663F40730E9E094D6A54C0554CA59F70663F400723F609A06754C0348D261763743F403A5B40683D6754C0980D32C9C8793F40E17D552E546954C017247D5A457F3F40DDB3AED1726A54C06F2F698CD6893F4086527B116D6A54C0037289230F8C3F406B9BE271516B54C0A723809BC58B3F40DC2BF3565D6C54C025085740A18E3F40EEE2FDB8FD6C54C06000E14389963F4079C4E8B9856F54C0BD6DA6423C9A3F40B3B6291E177054C0D30CA9A2789D3F4005FD851E317154C098F738D3849D3F40B071FDBB3E7154C0CA9E0436E7A03F407B30293E3E7354C0FD4E93196FA73F4088D51F61187454C06C5F402FDCA53F40492BBEA1F07554C0863B17467AA93F405CCAF962EF7754C01EC539EAE8B43F40D53F8864C87954C02E4E7CB5A3B83F4003FF5BC98E7A54C077DB85E63AC13F40187AC4E8B97B54C047C7D5C8AEC03F405E9F39EB537D54C0BE9F1A2FDDC83F403DAF78EA917E54C094FB1D8A02C93F401F317A6EA18054C059A5F44C2FCD3F40FB5B02F04F8154C0C8D3F20357D13F40CB83F414398354C0580229B16BD33F40A19FA9D72D8554C0F06B2409C2D13F40BF9EAF592E8554C09A0AF148BCCC3F4097C3EE3B868654C09CA73AE466CC3F40F9307BD9768654C0BE6C3B6D8DC83F408F519E79398554C0A3B437F8C2C83F40F700DD97338554C00821205F42C53F40105D50DF328854C06DC493DDCCC43F40C48F31772D8854C040D653ABAF923F40F209D9791B8954C026016A6AD9923F4032AB77B81D8954C012B9E00CFE8E3F40D731AEB8388854C06DE7FBA9F18E3F400C738236398854C069368FC3607A3F40AAEE91CD558554C06F0B96EA027A3F408DB3E908E08354C0728C648F50773F402519390B7B8354C0A6AE7C96E7693F4068B114C9578254C06C2A8BC22E5E3F40,151,Wayne,9,16
0106000020E6100000010000000103000000010000002300000068D0D03FC12955C003B34291EEEB3F40C5E061DA372655C02381069B3AEB3F405187156EF91C55C050DA1B7C61EA3F40EBA7FFACF91C55C07370E998F3EC3F40A7CD380D511C55C02805DD5ED2EC3F40552AA8A8FA1B55C04E029B73F0F43F404D0F0A4AD11B55C0514D49D6E10440400420EEEA551B55C05C01857AFA0440409F8EC70C541B55C003CC7C073F114040C9923996772155C0DFFB1BB45711404012C138B8742155C0CDAD1056631340409757AEB7CD2255C05AD5928E72144040FC3905F9D92255C08FE3874A23164040DD94F25A092455C00FCEA78E55164040FEB4519D0E2455C031CEDF8442184040C843DFDDCA2555C080F0A1444B184040B0CBF09F6E2655C04E7CB5A3381B404065FD6662BA2755C09AEAC9FCA31B4040779FE3A3C52755C098DBBDDC271D4040812381069B2955C0840F255AF21C404078962023A02955C021B1DD3D401B404097530262122955C080D6FCF84B1B40406B2409C2152955C03F1C2444F9164040A27A6B60AB2855C04C4F58E201174040CEF753E3A52955C049BBD1C77C1240401CC9E53FA42855C0FA980F08741240400B2769FE982855C05E9D6340F604404096EA025E662955C0C47C7901F6034040155454FD4A2955C02E573F36C9FB3F402635B401D82955C00DDDEC0F94FB3F401BD82AC1E22955C092AE997CB3F93F4098DBBDDC272955C03315E29178F93F407C7BD7A02F2955C082FFAD64C7F63F40857B65DEAA2955C0C02500FF94F63F4068D0D03FC12955C003B34291EEEB3F40,152,Webster,8,15
0106000020E610000001000000010300000001000000210000001E8B6D52D1A254C0C77E164B91F43F40EBC891CEC0A254C0C62AA5677AF93F4046D26EF431A554C00F60915F3F004040724F57772CA654C005A3923A01034040F7C77BD5CAA654C075E789E76C0D4040027FF8F9EFA754C0815A0C1EA60F4040A8AB3B16DBA654C00FBA84436F1340406C223317B8A754C034DB15FA60154040F7031E1840A954C006B64AB038204040E00D6954E0A854C0AD7FD767CE224040EA944737C2A954C0D3A3A99ECC2540406AFB57569AAA54C07C43E1B375264040ECBE6378ECAA54C0BE6BD097DE2440404D83A27900AC54C02524D236FE24404022AB5B3D27AE54C04FEB36A8FD2640401AA88C7F9FB054C0F7E978CC40234040950ED6FF39B054C03DD34B8C652240400057B26323B154C0E3E313B2F3204040EDF318E599B154C05A63D009A121404078EFA83121B754C06C7A50508A184040EE7893DFA2BB54C01825E82FF410404047E350BF0BBC54C09488F02F821240404704E3E0D2BC54C02176A6D0791140408942CBBA7FBA54C0227024D0600F4040D02B9E7AA4B854C0D70DDB16650A40407B4FE5B4A7B354C00B45BA9F530640405F419AB168B154C0B5C2F4BD86024040C7D5C8AEB4AE54C06E179AEB34004040ADBEBA2A50AC54C022533E0455F33F40AAF23D2311AA54C0610FED6305EB3F409B745B2217A954C0D78349F1F1E93F400A2B155454A454C0A54E401361F33F401E8B6D52D1A254C0C77E164B91F43F40,153,Wheeler,9,16
0106000020E61000000100000001030000000100000023000000D175E107E7F554C046718E3A3A4041401C23D923D4F254C0FF56B26323404140D3F71A82E3F254C04F7633A31F41414019ABCDFFABF154C085B185200741414048FE60E0B9F154C099D18F86534041405281936DE0EA54C046425BCEA540414077DB85E63AE854C0B1FD648C0F45414035E675C421E954C02F14B01D8C4E4140E811A3E716EA54C001DF6DDE385141403B2EAA4544EA54C0EF3CF19C2D544140D784B4C6A0E954C0A3CC069964544140EF5701BEDBE754C08D7F9F71E15C414054FEB5BC72E854C092CD55F31C5F41408E78B29B19E854C0CF4A5AF10D6141406CCD565EF2E954C0CEE15AED61634140261AA4E029EB54C08A1C226E4E634140AB5FE97C78EB54C013D4F02DAC6541409CA73AE466ED54C0981936CAFA6341403E97A949F0EE54C0AC39403047654140BDC3EDD0B0F154C05C18E945ED64414047205ED72FF354C01920D1048A64414066A3737E8AF454C0E860FD9FC3624140B83A00E2AEF454C03E079623645E4140BB9D7DE541F654C044FB58C16F5B4140FD98D6A6B1F654C09DF529C7645741400038F6ECB9F754C0AF40F4A44C5441402504ABEAE5F754C009FCE1E7BF4F414025E659492BF754C0A88B14CAC24D414002F04FA912F754C0D2FBC6D79E45414075E107E753F654C0F1D93A38D8454140ED116A8654F654C0EDD3F198814441401C261AA4E0F454C039747ADE8D4341402786E464E2F454C07939ECBE63424140416150A6D1F554C0F6EB4E779E424140D175E107E7F554C046718E3A3A404140,154,White,2,2
0106000020E610000001000000010300000001000000270000007616BD53014355C097033DD4B64F4140FDBE7FF3E24255C0FB2477D8444E41407DCC07043A3B55C08F519E79394E4140D097DEFE5C3A55C0223999B855504140C0AF9124083C55C0DDEA39E97D554140D5B2B5BE483955C0B3B112F3AC544140073F7100FD3855C09FE8BAF083554140F1F3DF83D73B55C0AC55BB26A4594140EC45B41D533855C0615111A7935A414029965B5A0D3755C0857AFA08FC5941405D19541B9C3755C09529E620E85C4140465C001AA53655C014ED2AA4FC5C414099F04BFDBC3655C0EFAB72A1F25F4140CA3159DC7F3755C07A54FCDF115F4140DF15C1FF563855C0E4F736FDD9614140DAC70A7E1B3855C028D53E1D8F6341402FA2ED98BA3555C05C37A5BC5664414025C632FD123755C087C1FC153267414022A5D93C0E3755C07AE063B0E2684140EB1B98DC283655C092ACC3D1556C4140999658198D3455C094162EABB06D4140AB4198DBBD3455C00E1478279F7241408F8AFF3BA23555C0CA332F87DD754140068200193A3355C0BF982D59157F4140A2427573F13D55C07B884677107F4140B6BA9C12103E55C04E0B5EF4157C4140D7DAFB54153F55C02F6F0ED76A7B4140A04E7974233F55C07AC7293A92774140BF0B5BB3954055C0988922A46E73414003E3E0D2314155C07381CB63CD6C414079CDAB3AAB4355C03849F3C7B46C41409FE74F1BD54355C0DCD26A48DC674140B75ED383824755C0C05DF6EB4E674140FB20CB82894755C03E25E7C41E684140BA4C4D82374855C00A2FC1A90F684140E6B16664904955C0C5724BAB216141402C0ABB287A4A55C0A0A52BD8465C41408CD99255114355C08D60E3FA775B41407616BD53014355C097033DD4B64F4140,155,Whitfield,1,1
